id,sic_id,club_id,entity_name,level,category,region,province,city,address,cap,primary_email,email_type,primary_phone,phone_secondary,website,servitore_insegnante,coordination_entity,families_count,meeting_day,meeting_time,outreach_status,outreach_step,last_contact_at,unsubscribe_token,unsubscribed_at,notes,created_at,updated_at
2888,SIC-34DH79PF-B41WKV5K-3,,Alcolisti Anonimi – Gruppo Appartenenza,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Buccinasco,C/o Cascina Robbiolo - Via Aldo Moro 7,20090,aaitaly@tin.it,DIRECT,3347345304 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,569f3ff1c506a2337369bece36ec1770,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2889,SIC-C2TF89ZW-48PY5YAP-M,,Alcolisti Anonimi – Gruppo Il Carroccio,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Legnano,c/o A.S.L. Distretto n. 4 - Via Savonarola 3,20025,aalegnano@aa-arealombardia.it,DIRECT,3343953693 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,ef5da18c519194905a183bfea5455f62,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2890,SIC-WT342WA9-J8MAJ7G9-C,,Alcolisti Anonimi – Gruppo Fuori dal tunnel,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Arese,V.le dei Platani 6,20020,aaitaly@tin.it,DIRECT,3357155687 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,7efdedb76c4da1080b9b7fbac5612c79,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2891,SIC-906E2AVB-S5QFH72T-C,,Alcolisti Anonimi – gruppo Speranza III,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Cernusco sul Naviglio,Via M. Buonarroti 57,20063,aaitaly@tin.it,DIRECT,3666682740 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,400083077f3a29257376773d2c1dbc02,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2892,SIC-5GS05H47-WWVJ13ZH-D,,Alcolisti Anonimi – gruppo Malegno,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,BS,Malegno,Via Cava 36,25030,aaitaly@tin.it,DIRECT,3356016856 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,00151ee9483fa488e6e87440fb7b1d15,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2893,SIC-D9V3CBXB-48YZF5VT-0,,Alcolisti Anonimi – gruppo Speranza,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Brugherio,Via Oberdan 83,20861,aaitaly@tin.it,DIRECT,3316705318 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,e195fbbbf179a4f9a25cfef1b1c50250,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2894,SIC-73X9QCBX-YG5N5RDH-2,,Alcolisti Anonimi – Gruppo Ticinese,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Milano,C/o Comunità di San Egidio (vicino a San Vittore) - Via Olivetani 3,20100,pierbellavite@gmail.com,DIRECT,3343949766 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,026b19bfc9b333340afa6ab3d32516f5,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2895,SIC-QS9GBBD5-4KPC7EKA-1,,Alcolisti Anonimi – Gruppo Barona Nuovi Orizzonti,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Milano,C/o Parrocchia San Nazzaro e Celso - Via Zumbini 19,20143,aaitaly@tin.it,DIRECT,3334326273 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,f34bcffe8ac4d42100fca81a24704881,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2896,SIC-Q7GEFYV3-82AHZQDP-5,,Alcolisti Anonimi – gruppo Vita Nuova,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Cassano d-Adda,C/o Spazio città - Via G. Versi 26,20062,aaitaly@tin.it,DIRECT,3316560975 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,0d3329410a5b2888225d114cc6026716,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2897,SIC-91TNBFVC-W7VCZFXF-6,,Alcolisti Anonimi – Gruppo Desio,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Desio,Cc/o Il Centro - Via Portichetto 19,20832,aaitaly@tin.it,DIRECT,3669047797 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,5db626bbd491c333346c307c42ab11ed,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2898,SIC-XBZ1VFFQ-V1N0Z0PF-M,,Alcolisti Anonimi – Gruppo Al Carmine,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Milano,C/o Oratorio - Via del Carmine 10,20121,aaitaly@tin.it,DIRECT,3355351617 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,158522ca93d41a4c5b5c524858b91b6e,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2899,SIC-EXS6TAZZ-RQHTWGVZ-F,,Alcolisti Anonimi – gruppo Milano Uno,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Milano,C/o Parrocchia B.V. Addolorata - Via Stratico 9/11,20148,aaitaly@tin.it,DIRECT,3351779151 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,193b9a98d524ce656c6bd29279734b8f,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2900,SIC-KGFZ0MBG-C7160DFH-T,,Alcolisti Anonimi – gruppo Fraternità,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Milano,C/o Chiesa S. Martiri - Via Ojetti ang. Via Betti,20151,aaitaly@tin.it,DIRECT,3356123498 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,7b98fc7950b80461f4be22c6ae6819f2,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2901,SIC-5KA52Z3B-A4YNDQT8-T,,Alcolisti Anonimi – Gruppo Kolbe,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,V.le Corsica 68,C/o Centro Kolbe,20137,aaitaly@tin.it,DIRECT,3343952573 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,fd09af6cc24fdf659525e061cffe90f8,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2902,SIC-JKB7T70P-C3VM8WYG-Z,,Alcolisti Anonimi – gruppo Il Girasole,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Milano,C/o Parrocchia S.M. del Suffragio - Via Bonvesin de la Riva 2,20129,aaitaly@tin.it,DIRECT,3394480334 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,333b1e6294c781bd93a0296b66272446,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2903,SIC-NZ94PX8M-AN6FEQDQ-P,,Alcolisti Anonimi – gruppo Speranza,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Monza,C/o Centro Civico Cantalupo - Via Cederna 19,20900,aaitaly@tin.it,DIRECT,3316571157 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,6a9cd4c373c993026b54f8c4e23a213c,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2904,SIC-XK5H8QXY-XK9N46BQ-D,,Alcolisti Anonimi – Gruppo Wagner,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,P.zza Wagner 2,C/o Parrocchia San Pietro in Sala,20145,aaitaly@tin.it,DIRECT,3343951471 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,9636e66a76f6c24d4f57774dac411840,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2905,SIC-P5D4834Y-KNX3TZ2W-Q,,Alcolisti Anonimi – Gruppo Novate Milanese,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Novate Milanese,C/o Parrocchia S. Carlo - Via Gran Paradiso 2/4,20026,aanovate@aa-arealombardia.it,DIRECT,3343959674 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,5e7fe31385a5c00ac0847a14c949cf50,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2906,SIC-DZ6QWN9C-DW1RTD3S-G,,Alcolisti Anonimi – Gruppo Il Risveglio,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Rho,c/o Centro Civico Stellanda - Via Giuseppe Giusti 2,20017,aarho@aa-arealombardia.it,DIRECT,3343949583 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,0e47cb1ce60edaabf05acd44ff5fbb34,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2907,SIC-QKYHK9QH-PANVZ0W0-7,,Alcolisti Anonimi – gruppo Muggiò,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Muggiò,C/o Casa Albergo - Via San Carlo 1,20835,aaitaly@tin.it,DIRECT,3356083972 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,d874a7572d4df1cbc3822ce0742e8468,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2908,SIC-EJ0R5A8Z-HH6EW36Y-8,,Alcolisti Anonimi – gruppo Seregno,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Seregno,Cc/o NOA - Via Vincenzo Bellini 1,20831,aaitaly@tin.it,DIRECT,3666813478 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,460b8079bd13b35f4505e7e5acf21e46,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2909,SIC-J3N84CK2-GZJ821B3-8,,Alcolisti Anonimi – gruppo Sesto San Giovanni,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Sesto S. Giovanni,C/o Struttura comunale - Via Rovani 217,20099,grupposesto@aa-arealombardia.it,DIRECT,3357232799 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,98cfa4472a40f7c76fb7bb84f783384c,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2910,SIC-T3X2YYYX-8927YJAK-R,,Alcolisti Anonimi – gruppo San Donato,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,P.zza Pio XII 1,c/o Parrocchia,20097,aaitaly@tin.it,DIRECT,3355463328 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,f8c0725fc2fa8b8f0c7cd08353b0f0c0,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2911,SIC-H1WCYM4X-36437VYN-8,,Alcolisti Anonimi – Gruppo Il sorriso,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,MI,Vimercate,C/o Oratorio maschile - Via Val Camonica 21,20871,aaitaly@tin.it,DIRECT,3371558834 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,cf369c8b44d739ec22ff8c4ae7096ecf,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2912,SIC-D63AJPTY-WTZ9AB8Z-Z,,ACAT CARATE BRIANZA – Cat Verano Brianza,TERRITORIAL_ACAT,ACAT,Lombardia,MI,Verano Brianza,C/o Comune - Via N. Sauro 24,20843,somarecesare@yahoo.it,DIRECT,3204251808,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,eb1dc97ea710073a6feec79947c1d323,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2913,SIC-SWW6MAZJ-7ZV8GQFW-1,,C.A.T. Club degli alcolisti in trattamento,LOCAL_CLUB,CAT,Abruzzo,CH,Lanciano,Via Ortona (Zona Olmo di Riccio 3),66034,arcatabruzzo@gmail.com,COORDINATION_INHERITED,0872710591 / 3396352005,,,,ARCAT Abruzzo,11,,,UNCONTACTED,0,,d9e014bfe808fe47cd5863992e647f95,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2914,SIC-X826R2YY-S26NG2VZ-R,,Alcolisti Anonimi – gruppo I laghi,LOCAL_CLUB,ALCOLISTI_ANONIMI,Lombardia,CO,Erba,C/o Parrocchia SS. Pietro e Paolo - Via Marconi 20,22036,aaitaly@tin.it,DIRECT,3343953111 / 800411406,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,5b2da9df6d62e0774e48a5f1cd39d245,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2915,SIC-EF40HEWV-RA7PT6ZJ-2,,C.E.I.S. – Gruppo G.A.P. (Gruppo per familiari di giocatori patologici),LOCAL_CLUB,CAT,Abruzzo,PE,Pescara,V.le V. Colonna 8,65123,ceis.pe@cespe.net,DIRECT,0854151199,,,,ARCAT Abruzzo,11,,,UNCONTACTED,0,,35faedaaadcacf1cd4bbd0100db83098,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2916,SIC-F8SBZEQB-NAFWEYT9-K,,NA NARCOTICI ANONIMI ITALIA – gruppo L’unità,LOCAL_CLUB,NARCOTICI_ANONIMI,Piemonte,TO,Torino,"Via Federico Campana, 28",10125,torino@na-italia.org,DIRECT,3391875713,,,,ARCAT Piemonte,11,,,UNCONTACTED,0,,9262cd577efdf71ca6bf8e182127ec23,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2917,SIC-BEMF853W-SD9WYE2P-M,,SERVIZIO DIPENDENZE PATOLOGICHE ASL 15 CUNEO – Gruppo “Insieme per non fumare più”,LOCAL_CLUB,CAT,Piemonte,CN,Cuneo,"C.so Francia, 10",12100,distretto.sudovest@aslcn1.it,DIRECT,0171450176,,,,ARCAT Piemonte,11,,,UNCONTACTED,0,,ff62e026e239dd4462553bb8e9fd925f,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2918,SIC-55RHPSQB-WVAWPJTV-7,,GRUPPI DI AUTO AIUTO – AREA METROPOLITANA DI BOLOGNA – CAT San Luca,LOCAL_CLUB,CAT,Emilia-Romagna,BO,Bologna,C/o Sala Roncati Casa della Comunità Porto Saragozza - Via S. Isaia 94/A,40100,patriziaguccini46@gmail.com,DIRECT,3470415231,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,f9e786fbc6923787690ee59d807a19e8,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2919,SIC-P8T84P02-3K8EFDXM-Z,,GRUPPI DI AUTO AIUTO – AREA METROPOLITANA DI BOLOGNA – CAT Castenaso e Granarolo dell’Emilia,LOCAL_CLUB,CAT,Emilia-Romagna,BO,P.zza Mandini 8,C/o saletta condominiale,40055,r.carli@ausl.bologna.it,DIRECT,366377245,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,5a06592c6631fa52b47de574fd8579b1,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2920,SIC-7AKQAFCK-VXTRH68V-H,,GRUPPI DI AUTO AIUTO – AREA METROPOLITANA DI BOLOGNA – ACAT della pianura bolognese e del circondario di Imola,TERRITORIAL_ACAT,ACAT,Emilia-Romagna,BO,Castel Maggiore,"C/o Centro sociale ""Sandro Pertini"" - Via Lirone 30",40013,acatbolognaimola@gmail.com,DIRECT,3663377245,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,3bbb54db02c244223791e7e872979f48,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2921,SIC-W08XDRD1-Q5J55MW3-4,,GRUPPI DI AUTO AIUTO – AREA METROPOLITANA DI BOLOGNA – CAT Castel Maggiore,LOCAL_CLUB,CAT,Emilia-Romagna,BO,Castelmaggiore,P.zza 2 agosto 1980 2,40013,arcat.emiliaromagna@gmail.com,COORDINATION_INHERITED,3663377245,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,43cf8a03eac8b9d753931a634b85119b,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2922,SIC-93YKNS85-M2D8JR87-G,,CAT Budrio,LOCAL_CLUB,CAT,Emilia-Romagna,BO,Budrio,"C/o Sala Comunale ""Esse"" - Via Garibaldi, 39",40054,m.viaggi@ausl.bologna.it,DIRECT,3355719683,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,2aa7efa6c4e3d67c7aea6e51aa3267cc,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2923,SIC-TGTEYZVJ-6994655H-W,,Gruppo “ANR” Familiari di persone con problemi di tossicodipendenza,LOCAL_CLUB,CAT,Emilia-Romagna,BO,Bologna,"Cc/o Centro Civico Corticella - Via Gorki, 12",40128,anrnastrorosso@gmail.com,DIRECT,3381142924 / 3388241748,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,144a6c1e52685622ec724de1b0fdcbd3,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2924,SIC-YXNQFQZC-05BD9EH3-E,,Acat Bologna – cat Medicina,TERRITORIAL_ACAT,ACAT,Emilia-Romagna,BO,Medicina,C/o Villa Pasi - Via Turati 8,40059,stefanodondina@gmail.com,DIRECT,3425748523,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,3aa770abb4658b7900a387c913d46856,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2925,SIC-44C8PK04-5YRX3ZTK-B,,Alcolisti Anonimi – Gruppo Empoli,LOCAL_CLUB,ALCOLISTI_ANONIMI,Toscana,FI,Empoli,Via San Mamante 44,50035,aaempoli@gmail.com,DIRECT,3343956540 / 800411406,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,8bb93f388f779237e3998c90b3886c7b,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2926,SIC-KZVJGWX4-2X50NZKS-R,,Alcolisti Anonimi – Gruppo Le cure,LOCAL_CLUB,ALCOLISTI_ANONIMI,Toscana,FI,Firenze,C/o Chiesa di San Marco Vecchio - Via Faentina 131,50133,aalecure@gmail.com,DIRECT,3356738491 / 800411406,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,3a3c9f93e88b32917c8d4956c9fb69b8,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2927,SIC-CHPXBNET-Y0RA5Q9P-F,,Alcolisti Anonimi – Gruppo Vivere,LOCAL_CLUB,ALCOLISTI_ANONIMI,Toscana,AR,Cortona,Pieve San Michele Arcangelo e Metelliano,52044,alcolistanonimi.gruppovivere@gmail.com,DIRECT,3371117462 / 800411406,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,7db3c97a7b112ddb10633ab0712b148a,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2928,SIC-1VVFG5DS-EM3VA4CZ-G,,Alcolisti Anonimi – Gruppo Le due porte,LOCAL_CLUB,ALCOLISTI_ANONIMI,Toscana,FI,Firenze,C/o Parrocchia S. Francesco - Via M. Mercati 3,50139,ledueporte2005@gmail.com,DIRECT,3343956119 / 800411406,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,04d4f45ac40d20e24351fa8a3ea8ed0e,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2929,SIC-5TRA72VG-72Q4V9K0-P,,Alcolisti Anonimi – Gruppo Le mimose,LOCAL_CLUB,ALCOLISTI_ANONIMI,Toscana,FI,Firenze,C/o Albergo popolare - Via Aceri 1,50142,a.a.lemimosefirenze@gmail.com,DIRECT,3358394346 / 800411406,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,bdfcbfe8c4800033bb5185521c1e090a,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2930,SIC-9K6WTQET-BXZ0A5JD-M,,Alcolisti Anonimi – Gruppo Rinasco,LOCAL_CLUB,ALCOLISTI_ANONIMI,Toscana,FI,Firenze,C/o S.Maria a Coverciano - Via Manni 85,50135,a.a.rinascofirenze@gmail.com,DIRECT,3666679931 / 800411406,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,70b856b2c13b921a88971a709f9d81e5,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2931,SIC-P28K2R4R-TXDFVFC3-0,,Alcolisti Anonimi – Gruppo Mugello,LOCAL_CLUB,ALCOLISTI_ANONIMI,Toscana,FI,C.so Matteotti 231,C/o Gruppo giovanile salesiani,50032,gruppomugello@gmail.com,DIRECT,3356409303 / 800411406,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,014b6b159442cc5ee62020472b9e702e,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2932,SIC-HKV6MSJ5-W344AWX7-C,,Alcolisti Anonimi – Gruppo San Frediano,LOCAL_CLUB,ALCOLISTI_ANONIMI,Toscana,FI,Firenze,C/o Albergo Popolare - Via della Chiesa 66,50125,sanfredianogruppoaa@gmail.com,DIRECT,3357323879 / 800411406,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,44f3fe1a7256fea66dab99f8cd602439,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2933,SIC-JNPFPK30-ZJ70N2FV-Y,,Alcolisti Anonimi – Gruppo Puccini,LOCAL_CLUB,ALCOLISTI_ANONIMI,Toscana,LU,Lucca,C/0 Parrocchia S. Anna - Via Buonamici 381,55100,aagruppolucca@gmail.com,DIRECT,3669040385 / 800411406,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,2ea68b18b2ec6ba53d6298405a432aae,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2934,SIC-TTFDXE8Y-3RSN8QGF-F,,Alcolisti Anonimi – Gruppo Il messaggio,LOCAL_CLUB,ALCOLISTI_ANONIMI,Toscana,FI,Prato,C/o Cenacolo Francescano - Via Armando Diaz 15,50047,a.a.ilmessaggioprato@gmail.com,DIRECT,3343953416 / 800411406,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,f233194da80f6a21a29b085edbceda90,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2935,SIC-P490PC5R-WAADXHNT-N,,Alcolisti Anonimi – Gruppo Primavera 90,LOCAL_CLUB,ALCOLISTI_ANONIMI,Toscana,LU,Pieve a Nievole,C/o C.E.I.S. - Via Bruno Buozzi 33,55118,aaprimavera90@gmail.com,DIRECT,3343956304 / 800411406,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,0fbcb068962e9723fc383f4605a51d02,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2936,SIC-4W5D7CAG-DVFY59PB-G,,Alcolisti Anonimi – Gruppo La speranza,LOCAL_CLUB,ALCOLISTI_ANONIMI,Toscana,SI,Siena,Via A. Sansedoni 2,53100,aasienagruppolasperanza@gmail.com,DIRECT,3343956011 / 800411406,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,0b6dc07bbd4e9ca7523b8f4029dde65d,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2937,SIC-KJY554KY-CANVG0Y0-M,,Alcolisti Anonimi – Gruppo Il Carmine,LOCAL_CLUB,ALCOLISTI_ANONIMI,Toscana,PI,Pisa,C/o Parrocchia Immacolata Concezione di Maria - Via V. Cuoco 1,56100,gruppoaapisa@gmail.com,DIRECT,3346222533 / 800411406,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,33eff9e3c688dcb3fdfc48b242a09420,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2938,SIC-BH20MPAQ-2FN9MEFY-6,,NA NARCOTICI ANONIMI ITALIA – Gruppo Il messaggio,LOCAL_CLUB,NARCOTICI_ANONIMI,Toscana,FI,Firenze,C/o Associazione Lila Toscana - Via delle Casine 12/r,50100,ilmessaggio@na-italia.org,DIRECT,3247787294,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,f4dc1ed41f0fea14bb6f0c9de90a2eec,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2939,SIC-XVDD6BAP-M4R6H939-5,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Firenze “Le piagge”,LOCAL_CLUB,CAT,Toscana,FI,Firenze,"Via Liguria, 11 c/o Laboratorio Bricolandia",50145,firenze@giocatorianonimi.org,DIRECT,3382166566,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,ebb8c711944119e95adf711716cb459f,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2940,SIC-BDAKG68D-PP2DCHGT-F,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Firenze “Gavinana”,LOCAL_CLUB,CAT,Toscana,FI,Firenze,"Via Carlo Marsuppini, 7 c/o S.Maria a Ricorboli",50125,firenze@giocatorianonimi.org,DIRECT,3382166566,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,771f59713a218e06b521d68f3df816c6,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2941,SIC-AZP3TA66-Y6F0Z6RB-6,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Poggibonsi – Colle,LOCAL_CLUB,CAT,Toscana,SI,Poggibonsi,"Via della Costituzione, 27 c/o Parrocchia di S.Giuseppe",53036,poggibonsi@giocatorianonimi.org,DIRECT,3881783166,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,640ca85210fdce09c6b1862047e60e76,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2942,SIC-0RQ099BE-3GS6VVZH-F,,AL-ANON – Gruppo Il Messaggio,LOCAL_CLUB,AL-ANON,Toscana,PO,Prato,C/o Convento Frati Cappuccini - Via A. Diaz 15,59100,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,ARCAT Toscana,11,,,UNCONTACTED,0,,8b7d53c59b7f36ffff243ffd80ae92df,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2943,SIC-4MV6QVXZ-7MRAVW2Q-M,,Alcolisti Anonimi – Gruppo Sincerità Merano,LOCAL_CLUB,ALCOLISTI_ANONIMI,Trentino-Alto Adige,TN,Merano,P.zza Duomo entrata Vicolo Passiria 7,38012,info@aaitaly.it,DIRECT,3346468163 / 800411406,,,,APCAT Trentino,11,,,UNCONTACTED,0,,62e043a01986cba51d4b13f65f72e6be,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2944,SIC-BX8HAG55-XPYAHQAF-Y,,Alcolisti Anonimi – Gruppo Borgo Valsugana,LOCAL_CLUB,ALCOLISTI_ANONIMI,Trentino-Alto Adige,TN,Borgo Valsugana,C/o Oratorio Parrocchiale - Via XXIV Maggio,38050,borgogruppo.aa@gmail.com,DIRECT,3343951736 / 3316653251,,,,APCAT Trentino,11,,,UNCONTACTED,0,,bf503d269d667b0549e5f954fe1dcbd7,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2945,SIC-CHEJMDS4-1D2B3WP4-Z,,Alcolisti Anonimi – Gruppo Amicizia Lizzana,LOCAL_CLUB,ALCOLISTI_ANONIMI,Trentino-Alto Adige,TN,Rovereto,"Via Giovanni Panizza, 17",38068,alcolistianonimi.lizzana@gmail.com,DIRECT,3341888043 / 800411406,,,,APCAT Trentino,11,,,UNCONTACTED,0,,6c693d479cf6bee6cde6970642225205,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2946,SIC-BM9252V4-6CZ6MNJ4-9,,Alcolisti Anonimi – Gruppo Trento,LOCAL_CLUB,ALCOLISTI_ANONIMI,Trentino-Alto Adige,TN,Trento,"C/o Casa Parrocchiale - Via alla Formigheta, 13-15",38121,alcolistianonimitrento@gmail.com,DIRECT,3316709856 / 800411406,,,,APCAT Trentino,11,,,UNCONTACTED,0,,5de3c66efb4f3de3a5cc4782451fdaa0,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2947,SIC-4W2KS2MA-YYWZ1QE2-4,,Alcolisti Anonimi – Gruppo Rovereto,LOCAL_CLUB,ALCOLISTI_ANONIMI,Trentino-Alto Adige,TN,Rovereto,"Via Leonardo da Vinci, 17",38068,aarovereto1984@gmail.com,DIRECT,3357176061 / 800411406,,,,APCAT Trentino,11,,,UNCONTACTED,0,,fffca0792df066d673bfda41103f47f1,,,2026-09-21 11:39:47,2026-09-21 11:39:47
