sic_id,level,country,country_code,entity_name,region,city,address,status,parent_name,source_url,source_type,language,meeting,public_contact,last_checked,notes
SIC-ID-C52D81FE0DD9,CLUB,Italy,,CAT Sforzatica S. Andrea,Lombardia,Dalmine,"Via Colombo 7, Oratorio Sforzatica S. Andrea",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Martedì 20:15,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-47513094BD69,CLUB,Italy,,CAT Curno,Lombardia,Curno,"Via Edmondo De Amicis, ex Scuola Media",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Lunedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-55B93C3205C9,CLUB,Italy,,CAT Nuovo Percorso,Lombardia,Clusone,"Oratorio Maschile, località Fiorine",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Lunedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-EAADD410E925,CLUB,Italy,,CAT 3 - Il Cammino,Lombardia,Vertova,"Via Convento, ex Convento",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Lunedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-863B2F6E97A5,CLUB,Italy,,CAT 4 - Cene,Lombardia,Cene,"Piazza Italia 14, Municipio",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Lunedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-FB48967BDEF1,CLUB,Italy,,CAT 5 - Arcobaleno,Lombardia,Albino,"Via Valbossana, Ca Carati - Vall'Alta",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Martedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-884F0451BDA5,CLUB,Italy,,CAT 8 - Alba Nuova,Lombardia,Albino,"Via Frati Cappuccini, Frati Cappuccini",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Martedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-32D30614779A,CLUB,Italy,,CAT 10 - Aurora,Lombardia,Pradalunga,"Via Aldo Moro 12, Centro Sociale",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Mercoledì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-55B3A3D92DE9,CLUB,Italy,,CAT 11 - La Fenice,Lombardia,Gazzaniga,"Via Manzoni 130, Ospedale Briolini",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Mercoledì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-F5E54BEDE5DC,CLUB,Italy,,CAT Berbenno,Lombardia,Ponte Giurino,"Via Stoppani 2/g, Sala Comunale",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Giovedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-1837BBFFA195,CLUB,Italy,,CAT Almenno S. Bartolomeo 1,Lombardia,Almenno San Bartolomeo,"Via 4 Novembre, Municipio",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Giovedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-3E81B1942F35,CLUB,Italy,,CAT Almenno S. Bartolomeo 2,Lombardia,Almenno San Bartolomeo,"Via 4 Novembre, Municipio",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Venerdì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-1DC8947F60EB,CLUB,Italy,,CAT Villa d'Almè 1,Lombardia,Villa d'Almè,"Passaggio del Borgo, Sala Polifunzionale",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Mercoledì 17:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-215DE270C077,CLUB,Italy,,CAT Villa d'Almè 2,Lombardia,Villa d'Almè,"Passaggio del Borgo, Sala Polifunzionale",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Lunedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-B1A1A80DB579,CLUB,Italy,,CAT Sorisole-Petosino-Azzonica,Lombardia,Petosino,"Via Martiri della Libertà 57, Centro Civico",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Mercoledì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-B31CA61F464E,CLUB,Italy,,CAT Chiuduno,Lombardia,Chiuduno,"Largo Mons. Vistalli, Sala ""Il Torchio""",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Lunedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-51893067DBD4,CLUB,Italy,,CAT Telgate,Lombardia,Telgate,"Piazza Vittorio Veneto 42, Municipio",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Giovedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-B23AD4829DB1,CLUB,Italy,,CAT Trescore Balneario,Lombardia,Trescore Balneario,Oratorio,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Lunedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-F1C6C196DC49,CLUB,Italy,,CAT Costa Volpino - Arcobaleno,Lombardia,Costa Volpino,"Via Nazionale, Domus Civica 2° piano",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Mercoledì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-98216129306B,TERRITORIAL,Italy,,ACAT Brescia,Lombardia,Brescia,Via Livorno 7,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,,351 5111330,2026-08-18,
SIC-ID-FED56A1DA246,TERRITORIAL,Italy,,ACAT Manerbio,Lombardia,Manerbio,"Via Palestro 57, Centro Sociale",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,,339 4602401; ciscoroda@gmail.com,2026-08-18,
SIC-ID-163B3FE78166,TERRITORIAL,Italy,,ACAT Gardesana,Lombardia,Lonato del Garda,Piazza Martiri della Libertà 1,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,,339 3333119,2026-08-18,
SIC-ID-3B1D6726A72A,TERRITORIAL,Italy,,ACAT Vallesabbia,Lombardia,Roè Volciano,Via Luigi Ragazzo 21,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,,349 7421258; acatvallesabbia.info@yahoo.it,2026-08-18,
SIC-ID-9A96FB3EF4F1,CLUB,Italy,,CAT Armonia,Lombardia,Brescia,Via Borgondio 29,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,Giovedì 20:15,,2026-08-18,
SIC-ID-3FE3042C2BFD,CLUB,Italy,,CAT Vladimir Hudolin,Lombardia,Brescia,Via Livorno 7,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,Mercoledì 20:30,,2026-08-18,
SIC-ID-3B95CF370175,CLUB,Italy,,CAT Montichiari - Il Germoglio,Lombardia,Montichiari,"Via Trieste 26, Casa delle Associazioni",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,Mercoledì 20:30,,2026-08-18,
SIC-ID-023C749C57F7,CLUB,Italy,,CAT Manerbio 3,Lombardia,Manerbio,"Via Palestro 57, Centro Sociale",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,Mercoledì 21:00,,2026-08-18,
SIC-ID-14414AA83688,CLUB,Italy,,CAT Azzurro,Lombardia,Prevalle,"Via Morani 9, Municipio",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,Mercoledì 20:00,,2026-08-18,
SIC-ID-71A28DDAC725,CLUB,Italy,,CAT Il Girasole,Lombardia,Salò,Via Ponte Vecchio 6,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,Martedì 20:00,,2026-08-18,
SIC-ID-CE665063ED25,CLUB,Italy,,CAT L'Alba,Lombardia,Bedizzole,Centro Sociale,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,Martedì 20:30,,2026-08-18,
SIC-ID-E16D6B11A5BE,CLUB,Italy,,CAT Arcobaleno,Lombardia,Vobarno,Largo Donatori di Sangue,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,Martedì 20:00,,2026-08-18,
SIC-ID-6293F0EE9409,CLUB,Italy,,CAT La Goccia,Lombardia,Vobarno,Largo Donatori di Sangue,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,Lunedì 20:30,,2026-08-18,
SIC-ID-8471C55A9ACA,CLUB,Italy,,CAT La Farfalla,Lombardia,Paitone,"Via Beschi 18, Centro Sociale",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,Mercoledì 20:00,,2026-08-18,
SIC-ID-60FA2A5A5CAB,CLUB,Italy,,CAT La Vetta,Lombardia,Roè Volciano,Via Luigi Ragazzo 21,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,Martedì 20:00,,2026-08-18,
SIC-ID-E8C9F9B011FE,CLUB,Italy,,CAT Orizzonte,Lombardia,Vestone,"Via Pialorsi 14, saletta conferenze",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,it,Lunedì 20:00,,2026-08-18,
SIC-ID-6B2B9D3ACBA2,TERRITORIAL,Italy,,ACAT Hudolin Milano,Lombardia,Milano,Via Costalovara 1,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,it,,335 7755355; acat_milano@yahoo.it,2026-08-18,
SIC-ID-9C3596B1102D,CLUB,Italy,,CAT Milano 1,Lombardia,Milano,"Via De Martino 2, Oratorio S. Dionigi",VERIFIED_OFFICIAL_CURRENT,ACAT Hudolin Milano,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,it,Giovedì 21:00,,2026-08-18,
SIC-ID-1075BC0088FC,CLUB,Italy,,CAT Milano 2 - Acqua in Circolo,Lombardia,Milano,"Via degli Anemoni 6, IPR",VERIFIED_OFFICIAL_CURRENT,ACAT Hudolin Milano,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,it,Martedì 21:00,,2026-08-18,
SIC-ID-26368C1FA1C3,CLUB,Italy,,CAT Milano 3 - La Maria,Lombardia,Milano,"Via Tamigi 7, VSP",VERIFIED_OFFICIAL_CURRENT,ACAT Hudolin Milano,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,it,Martedì 21:00,,2026-08-18,
SIC-ID-2EB9FFA802AE,CLUB,Italy,,CAT Milano 4 - Le rose che sbocciano,Lombardia,Milano,"Via Antonino Bezzola 5, Parrocchia Sant'Elena",VERIFIED_OFFICIAL_CURRENT,ACAT Hudolin Milano,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,it,Giovedì 20:30,,2026-08-18,
SIC-ID-6795CE1B0040,CLUB,Italy,,CAT Milano 5 - Della Rinascita,Lombardia,Milano,"Via Duprè 19, Istituto San Gaetano",VERIFIED_OFFICIAL_CURRENT,ACAT Hudolin Milano,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,it,Martedì 21:00,,2026-08-18,
SIC-ID-B13274AB3219,CLUB,Italy,,CAT Milano 6 - La Fenice,Lombardia,Milano,"Via Marsala 10, Casa delle Associazioni",VERIFIED_OFFICIAL_CURRENT,ACAT Hudolin Milano,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,it,Giovedì 21:00,,2026-08-18,
SIC-ID-A900094CFC37,CLUB,Italy,,CAT Milano 7 - Ampère,Lombardia,Milano,"Via Ampère 75, Oratorio San Luca",VERIFIED_OFFICIAL_CURRENT,ACAT Hudolin Milano,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,it,Giovedì 20:30,,2026-08-18,
SIC-ID-1039370134F6,CLUB,Italy,,CAT Colturano 9 - La Libellula,Lombardia,Colturano,"Via Verdi, Sala del Tempo Libero Palestra",VERIFIED_OFFICIAL_CURRENT,ACAT Hudolin Milano,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,it,Martedì 20:45,,2026-08-18,
SIC-ID-13E822D1B728,CLUB,Italy,,CAT 8 - Ginkgo,Lombardia,Milano,"Via Lattanzio 58, Parrocchia San Pio V",VERIFIED_OFFICIAL_CURRENT,ACAT Hudolin Milano,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,it,Giovedì 20:30,,2026-08-18,
SIC-ID-61EF08408CB5,CLUB,Italy,,La Rondine,Marche,Marina di Altidona,Via Leonardo da Vinci 10,VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,,3497656452; amadio2004@libero.it,2026-08-18,
SIC-ID-1F1189B46C6C,CLUB,Italy,,Arcobaleno,Marche,Fermo,Via Migliorati 2,VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,,3408200491 / 3388771873; rosyeglauco@libero.it,2026-08-18,
SIC-ID-5003D5549564,CLUB,Italy,,L'Orizzonte,Marche,Campofilone,"Corso G. Marconi 25, Teatro Comunale",VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,,3450709840; amadio2004@libero.it,2026-08-18,
SIC-ID-FE659736B368,CLUB,Italy,,L'Astro Nascente,Marche,Fermo,"C.da Girola Valtenna 58, centro sociale Molini Girola",VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,,3335745867; elilia@hotmail.it,2026-08-18,
SIC-ID-8D103F5E9BED,CLUB,Italy,,L'Ancora,Marche,Porto San Giorgio,"Via D. Silenzi 10, centro sportivo Don Bosco",VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,,3487290866; luiginazazio@hotmail.com,2026-08-18,
SIC-ID-CC5EC5908F71,CLUB,Italy,,Insieme,Marche,Porto San Giorgio,"Via D. Silenzi 10, centro sportivo Don Bosco",VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,,3471862122; urbanistefano1952@libero.it,2026-08-18,
SIC-ID-201D98C4CCE7,CLUB,Italy,,Unica Stella,Marche,Monte Urano,Via Monte Grappa 43,VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,,335343886; luisantonietta@yahoo.it,2026-08-18,
SIC-ID-124123842DA2,CLUB,Italy,,Le Palme,Marche,San Benedetto del Tronto,"Via Manzoni 36, Servizio Risposte Alcologiche",VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,,3337754541; sabvici@libero.it,2026-08-18,
SIC-ID-FCD2916D614C,CLUB,Italy,,Il Faro,Marche,San Benedetto del Tronto,"Piazza San Filippo Neri, Parrocchia San Filippo Neri",VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,,3397948429; 56renziero@gmail.com,2026-08-18,
SIC-ID-CEB7D3AE2F36,CLUB,Italy,,Pegasus,Marche,Porto d'Ascoli,Via Gronchi 17,VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,,3402290219,2026-08-18,
SIC-ID-E4AD699130D5,CLUB,Italy,,Vladimir Hudolin,Marche,Centobuchi di Monteprandone,"Via San Giacomo 107, Centro culturale Pacetti",VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,,3452260282; marco.castorani8@gmail.com,2026-08-18,
SIC-ID-21862D858F4C,CLUB,Italy,,Ce La Faremo,Marche,Cagli,Via Lapis 8,VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,Giovedì 17:30,3387132923,2026-08-18,
SIC-ID-A0DA23B711C2,CLUB,Italy,,L'Incontro,Marche,Urbania,Via Roma 54,VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,Lunedì 18:00,3463794502,2026-08-18,
SIC-ID-57193746BBFA,CLUB,Italy,,Uscendo dalla Nebbia,Marche,Urbino,Via Guido da Montefeltro 45,VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,Mercoledì 17:30,3476258643,2026-08-18,
SIC-ID-0878A83B832F,CLUB,Italy,,Ad Maiora,Marche,Civitanova Marche,Via Crivelli 19,VERIFIED_OFFICIAL_CURRENT,ARCAT Marche ETS-ODV,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,it,,3388771873; rosyeglauco@libero.it,2026-08-18,
SIC-ID-2D2CFBA44E60,CLUB,Italy,,CAT Alba,Piemonte,Alba,,VERIFIED_PUBLIC_INSTITUTION,ACAT Alba Langhe e Roero ODV,https://www.aslcn2.it/associazioni-di-volontariato/sostegno-persone-in-difficolta/acat-alba-langhe-roero/,ASL CN2,it,,,2026-08-18,"ASL CN2 dichiara tre Club attivi ad Alba, Canale e Cortemilia; indirizzo specifico non pubblicato nella scheda"
SIC-ID-00F04BEE454A,CLUB,Italy,,CAT Canale,Piemonte,Canale,,VERIFIED_PUBLIC_INSTITUTION,ACAT Alba Langhe e Roero ODV,https://www.aslcn2.it/associazioni-di-volontariato/sostegno-persone-in-difficolta/acat-alba-langhe-roero/,ASL CN2,it,,,2026-08-18,"ASL CN2 dichiara tre Club attivi ad Alba, Canale e Cortemilia; indirizzo specifico non pubblicato nella scheda"
SIC-ID-8F5BFED945DA,CLUB,Italy,,CAT Cortemilia,Piemonte,Cortemilia,,VERIFIED_PUBLIC_INSTITUTION,ACAT Alba Langhe e Roero ODV,https://www.aslcn2.it/associazioni-di-volontariato/sostegno-persone-in-difficolta/acat-alba-langhe-roero/,ASL CN2,it,,,2026-08-18,"ASL CN2 dichiara tre Club attivi ad Alba, Canale e Cortemilia; indirizzo specifico non pubblicato nella scheda"
SIC-ID-F91A7261AB75,CLUB,Italy,,CAT Bari,Puglia,Bari,,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,ARCAT Puglia ODV,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,it,,,2026-08-18,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare"
SIC-ID-4E0541194C2B,CLUB,Italy,,CAT Altamura,Puglia,Altamura,,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,ARCAT Puglia ODV,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,it,,,2026-08-18,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare"
SIC-ID-0A973D45674B,CLUB,Italy,,CAT Capurso,Puglia,Capurso,,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,ARCAT Puglia ODV,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,it,,,2026-08-18,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare"
SIC-ID-116023DE5A84,CLUB,Italy,,CAT Cassano delle Murge,Puglia,Cassano delle Murge,,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,ARCAT Puglia ODV,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,it,,,2026-08-18,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare"
SIC-ID-7600ADBE68FA,CLUB,Italy,,CAT Carbonara,Puglia,Carbonara,,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,ARCAT Puglia ODV,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,it,,,2026-08-18,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare"
SIC-ID-F06DF5A9D200,CLUB,Italy,,CAT Rutigliano,Puglia,Rutigliano,,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,ARCAT Puglia ODV,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,it,,,2026-08-18,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare"
SIC-ID-17B75E680117,CLUB,Italy,,CAT Mola di Bari,Puglia,Mola di Bari,,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,ARCAT Puglia ODV,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,it,,,2026-08-18,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare"
SIC-ID-7CD24683008E,CLUB,Italy,,CAT Modugno,Puglia,Modugno,,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,ARCAT Puglia ODV,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,it,,,2026-08-18,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare"
SIC-ID-606A8D8E3FEC,CLUB,Italy,,CAT Taranto,Puglia,Taranto,,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,ARCAT Puglia ODV,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,it,,,2026-08-18,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare"
SIC-ID-0E241DB77930,CLUB,Italy,,CAT Massafra,Puglia,Massafra,,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,ARCAT Puglia ODV,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,it,,,2026-08-18,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare"
SIC-ID-1B4762843073,TERRITORIAL,Italy,,ACAT ToCentro,Piemonte,Torino,Via Massena 55,VERIFIED_PUBLIC_SOURCE,ARCAT Piemonte,https://www.cittadellasalute.to.it/,PUBLIC_INSTITUTION,it,,339 5926249 / 346 1315143,2026-08-18,
SIC-ID-9EED812DBBCE,TERRITORIAL,Italy,,ACAT Torino Nord,Piemonte,Torino,Via Pietro Mascagni 20,VERIFIED_PUBLIC_SOURCE,ARCAT Piemonte,https://www.piemontegiovani.it/uffici/associazione-club-alcologici-territoriali,PUBLIC_INSTITUTION,it,,338 1244217,2026-08-18,
SIC-ID-D388424BFC84,TERRITORIAL,Italy,,ACAT Borgo San Dalmazzo,Piemonte,Borgo San Dalmazzo,Piazza dell'Abbazia 4,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,ARCAT Piemonte,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,it,,,2026-08-18,
SIC-ID-A95AC93967BF,TERRITORIAL,Italy,,ACAT Cuneese,Piemonte,Cuneo,Via Felice Cavallotti 35,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,ARCAT Piemonte,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,it,,,2026-08-18,
SIC-ID-CB5BCD6C4B6E,TERRITORIAL,Italy,,ACAT di Chieri,Piemonte,Chieri,Via Giovanni XXIII 8,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,ARCAT Piemonte,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,it,,,2026-08-18,
