id,sic_id,entity_name,original_type,network_level,network_rank,rank_color,continent,country,region,province,city,address,latitude,longitude,geo_accuracy,status,parent_sic_id,source_url,source_type,language,meeting,public_contact,notes,direct_children,network_descendants,public_data_score,is_synthetic,created_at,updated_at,website,phone,email,geo_confidence,geocoded_from,geocoded_at,original_name,translated_name,original_hierarchy,postal_code,facebook,instagram,youtube,linkedin,x_twitter,founding_year,closure_year,reopening_year,hudolin_confirmed,confidence_score,last_verified,geo_provider,geo_provider_ref,territorial_association,regional_federation,national_federation,families_count
3463,SIC-C5MTF0Q7-X8ET2VX6-J,Alcolisti Anonimi – Gruppo “Coraggio Fontaniva”,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,PD,Fontaniva,c/o Parrocchia S. Giorgio in BoscoCircolo NOI - P.zza Mons. Silvio Mozzato 12,45.4064,11.8768,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3464,SIC-Z9CBEWHT-YG3V8N87-H,Alcolisti Anonimi – Gruppo Crederci,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,PD,Monselice,Via Rovigana,45.4064,11.8768,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3386341711 / 800411406,aamonselice@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3465,SIC-SM8XPEGZ-P8RWBFZP-9,Alcolisti Anonimi – Gruppo Città di Cittadella,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,PD,Cittadella,Via dei Longobardi 2 - loc. San Donato,45.4064,11.8768,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3357687290 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3466,SIC-R894V8V6-S9M5NRTZ-6,Alcolisti Anonimi – Gruppo “Vita Nuova – Fontaniva”,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,PD,Fontaniva,c/o Centro Padre Nicolini - Via Giovanni XXIII,45.4064,11.8768,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3402134666 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3467,SIC-WV197896-8FZ3WE9Q-0,Alcolisti Anonimi – Gruppo Primo Passo,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,PD,Piove di Sacco (Piovega),Via D. Alighieri ang. P. Pavanello,45.4064,11.8768,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3601053819 / 800411406,primopasso12@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3468,SIC-K2TNYW1R-4FS43XWJ-B,Alcolisti Anonimi – Gruppo Passaparola,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,PD,Rubano,C/o Biblioteca Sarmeola - Via Po 16,45.4064,11.8768,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3347341366 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3469,SIC-NX8V441J-6H5KJ0NN-A,Alcolisti Anonimi – Gruppo Serenità,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,PD,Padova,"Via Fratelli Carraro, 35",45.4064,11.8768,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3666146963 / 800411406,grupposerenita@libero.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3470,SIC-61J81WZW-7AVKS6BP-B,Alcolisti Anonimi – Gruppo Armonia,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,PD,Cadoneghe,C/o Centro polifunzionale A. Spinelli - Via G. Leopardi 2,45.4064,11.8768,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3666164879 / 800411406,gruppoarmoniapd@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3471,SIC-E4WHQ1D3-47B7KW25-E,Alcolisti Anonimi – Gruppo Speranza,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,PD,P.zza G. Prandina,C/o Palazzo RRizzetto,45.4064,11.8768,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3346034705 / 800411406,gruppoaasperanza@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3472,SIC-B7KEE91S-31BNS6MA-0,Alcolisti Anonimi – Gruppo Incontro,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,PD,Vigonza,"C/o ex Scuole Elementari - Via Santa Margherita, 1",45.4064,11.8768,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3355620459 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3473,SIC-TGCF6KG8-64R46BX2-6,Alcolisti Anonimi – Gruppo Sile,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,TV,Frescada di Preganziol,C/o Sale Parrocchiali - Via Due Giugno 10,45.6669,12.243,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3346367247 / 800411406,aagrupposile@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3474,SIC-4WEVWFJW-RM47X8HW-R,Alcolisti Anonimi – Gruppo “Castello di Godego”,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,TV,Castello di Godego,c/o Parrocchia - Via Nunzio Quirini 1,45.6669,12.243,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3475,SIC-0HQWA87R-8SDEX104-3,Alcolisti Anonimi – Gruppo Opitergino,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,TV,Oderzo,C/o Centro Russolo - Via Garibaldi,45.6669,12.243,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343950330 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3476,SIC-3Y1BZ50Y-QT3P5H7F-3,Alcolisti Anonimi – Gruppo “Adige – S. Martino Vezzene”,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,RO,Beveare di S.Martino di Venezze,c/o ex Scuola Elementare,45.0703,11.79,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3346386770 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3477,SIC-RJ2VHDRV-8J4R8928-J,Alcolisti Anonimi – Gruppo Soligo,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,TV,Pieve di Soligo,Via Battistella 1,45.6669,12.243,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3346509339 / 800411406,info@aaitaly.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3478,SIC-J521FK9K-EE6SE91D-6,Alcolisti Anonimi – Gruppo Il coraggio di cambiare,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,TV,Treviso,C/o Parrocchia Cristo Re - Via G. Zanella 5 - Loc. Selvazzana,45.6669,12.243,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3346408421 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3479,SIC-RS6Y1KYQ-VPSMZXXF-V,Alcolisti Anonimi – Gruppo Vittoria,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,TV,Vittorio Veneto,C/o Casa San Raffaele - Via Fogazzaro 32,45.6669,12.243,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3346522700 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3480,SIC-AGBC1RE4-JNAV465W-S,Alcolisti Anonimi – Gruppo Prima tradizione,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VE,Salzano,Via Colombo 1,45.4408,12.3155,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343955158 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3481,SIC-6X4GXRMF-V7NA7JVJ-C,Alcolisti Anonimi – Gruppo Montello,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,TV,Volpago del Montello,Località S.Maria della Vittoria - Via della Vittoria 17,45.6669,12.243,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3346424730 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3482,SIC-HRMK7ZD2-4DT7MFHX-A,Alcolisti Anonimi – Gruppo Azione,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,TV,Ponte della Priula,C/o Canonica - Via Tempio Votivo 1,45.6669,12.243,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3346529387 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3483,SIC-H1SKDRDN-MFF6MFBN-B,Alcolisti Anonimi – Gruppo Il Burchiello,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VE,Dolo,"II Piano, stanza n° 12 - Via E. Toti 33",45.4408,12.3155,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343947008 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3484,SIC-JCBHYF49-3D3CRA36-N,Alcolisti Anonimi – Gruppo Dodicesimo Passo,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VE,Martellago,"Via Damiano Chiesa, 9/b - Località Olmo di Maeme",45.4408,12.3155,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3346518689 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3485,SIC-5AB7QPS6-A2K2R3AE-9,Alcolisti Anonimi – Gruppo Vita nuova,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VE,P.zza Libertà,C/o Parrocchia,45.4408,12.3155,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343948027 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3486,SIC-4EGXF33Q-2ERRXS4Z-2,Alcolisti Anonimi – Gruppo Vita Nuova,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VE,Mirano,C/o Villa Errera - Via Bastia Fuori 18,45.4408,12.3155,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3666164861 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3487,SIC-GT1KXE5Y-RCH8WZNH-V,Alcolisti Anonimi – Gruppo Tana,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VE,Venezia,Fondamenta della Tana - Sestriere Castello 1924,45.4408,12.3155,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3351862828 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3488,SIC-WSFP527S-F581Z40K-R,Alcolisti Anonimi – Gruppo Sette Comuni,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Asiago,C/o Centro Giovanile - c/o Centro GiovanileVia Matteotti 27,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3346257935 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3489,SIC-HT235XW1-CKYA5494-N,Alcolisti Anonimi – Gruppo Speranza – Spinea,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VE,Spinea,Via Don E. Carraro 7/33,45.4408,12.3155,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3454481717 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3490,SIC-V09TQ53Z-GPTH6KJ9-B,Alcolisti Anonimi – Gruppo Astico,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Arsiero,C/o Distretto Sanitario - Via Cartari 1,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343954363 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3491,SIC-NV82GEZ1-T8YBZ0EB-N,Alcolisti Anonimi – Gruppo Città di Bassano,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,P.le L. Cadorna 34/a,C/o Centro giovanile,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3357219619 / 800411406,gruppo.aabassano@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3492,SIC-RW9374RQ-Y6B5R05B-D,Alcolisti Anonimi – Gruppo Caldogno,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Caldogno,Via Torino 6,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3358092412 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3493,SIC-GW8BJ0W0-6KA26Q57-P,Alcolisti Anonimi – Gruppo Serenità,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Creazzo,C/o ex Anagrafe - Via A. Manzoni 1,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3387821754 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3494,SIC-TG8KHCHH-RA9MQP94-P,Alcolisti Anonimi – Gruppo Oasi,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Camisano Vicentino,C/o Centro Sociale Diurno - Via Pomari 7,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343954479 / 800411406,aagruppooasi@libero.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3495,SIC-TJC7155E-4T4FRTRX-W,Alcolisti Anonimi – Gruppo Val Chiampo,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Chiampo,C/o Seminario Francescano - Via Pieve,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3356154133 / 800411406,aavalchiampo2020@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3496,SIC-AQBVBSMQ-NQAGR0BZ-4,Alcolisti Anonimi – Gruppo Cornedo,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Cornedo Vicentino,C/o ex Municipio - Via Cavour,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343955060 / 800411406,aa.cornedo@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3497,SIC-7KGQ5YXJ-DF5CVP3Y-7,Alcolisti Anonimi – Gruppo Ieri Oggi Domani,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Marostica,Via 24 Maggio 37,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3346357568 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3498,SIC-QMX7FQ5D-38F0EKDR-Q,Alcolisti Anonimi – Gruppo Una soluzione esiste,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Via Marconi,C/o Ex Casello Ferroviario,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3371368041 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3499,SIC-V26CS9DW-7HG3NWBR-D,Alcolisti Anonimi – Gruppo Montecchio Maggiore,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Montecchio Maggiore,"Via Murialdo, 4/7 - Località San Vitale",45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3347469830 / 800411406,aamontecchiomaggiore@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3500,SIC-NS39XAW7-KEMSGCXC-N,Alcolisti Anonimi – Gruppo Primavera,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,P.le Zanini 2,C/o Palazzo delle Associazioni,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343952592 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3501,SIC-FNT3SMAV-ZPFHSWPH-3,Alcolisti Anonimi – Gruppo Vivere il Presente,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,P.zza Redentore,C/o Casa della Gioventù,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3502,SIC-0BVH8KJR-PMBK4T87-G,Alcolisti Anonimi – Gruppo Cima 12,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Sandrigo,C/o Scuola Media - Casella Postale CP 17 - Via Aldo Moro 7,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3346259306 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3503,SIC-GFKJ6B7T-1ZDQFW81-S,Alcolisti Anonimi – Gruppo Romano d’Ezzelino,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Romano d'Ezzelino,P.le Cadorna 42 (sopra Farmacia),45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343946499 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3504,SIC-DFHTG1BG-KCQG5QDW-9,Alcolisti Anonimi – Gruppo Agorà,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Santorso,C/o Palazzina delle associazioni - Via A. Rossi,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343951850 / 800411406,agorasantorso@libero.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3505,SIC-Z0B6A7HM-EZARZFSQ-S,Alcolisti Anonimi – Gruppo Città di Schio,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Schio,C/o Ex Asilo Rossi - Via G. B. Conte 9,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3357071786 / 800411406,aaschio@libero.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3506,SIC-NS37FMT9-GZA9J3VP-Q,Alcolisti Anonimi – Gruppo Città di Thiene,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Thiene,C/o stabile ex liceo - Via 1° Maggio 15,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343947650 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3507,SIC-13MC9H11-QMKMEHFJ-G,Alcolisti Anonimi – Gruppo Valsugana,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Solagna,Via Roma 9,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3346046071 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3508,SIC-R703KYJ9-117Z0ZTG-P,Alcolisti Anonimi – Gruppo Condivisione,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Torrebelvicino,C/o Casa della gioventù - Via A. Fogazzaro 49,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343948315 / 800411406,condivisionetorre@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3509,SIC-90GHDKSW-16J9568E-S,Alcolisti Anonimi – Gruppo Città di Vicenza,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Vicenza,C.tra Mure San Domenico 6,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3387349463 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3510,SIC-WG6W76S0-6S1SJEHS-3,Alcolisti Anonimi – Gruppo Arcugnano,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Torri di Arcugnano,C/o Palazzo delle Associazioni - Via dell'Artigianato 15,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343948114 / 800411406,aaitaly@tin.it,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3511,SIC-954PV6PX-MQY336XQ-5,Alcolisti Anonimi – Gruppo Città di Valdagno,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Valdagno,C/o IPSIA - Zona Belfiore - Ponte dei Nori - Via De Gasperi,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343948137 / 800411406,a.a.gruppocittadivaldagno@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3512,SIC-WY7SNA96-7Y83A3EC-7,Alcolisti Anonimi – Gruppo Ferrovieri,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Vicenza,C/o Circoscrizione 7 - Via Vaccari 107,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3371368043 / 800411406,ferrovieri@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,11
3513,SIC-EF8AB8RA-SEN5GEYB-M,Alcolisti Anonimi – Gruppo Laghetto,ALCOLISTI_ANONIMI,LOCAL_CLUB,1,,Europe,Italy,Veneto,VI,Vicenza,C/o Circoscrizione 5 - Via Lago di Pusiano 7,45.5455,11.5355,APPROXIMATE_CITY,ACTIVE_VERIFIED_2026,,,,it,,ARCAT Veneto,,0,0,0,0,2026-09-21 11:39:47,2026-09-21 11:39:47,,3343948080 / 800411406,gruppoaalaghetto@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,11
