EMAIL,FIRSTNAME,LASTNAME,COMPANY,SMS,SIC_ID,ATECO,PROVINCIA,TEMA,CONSENSO,FLUSSO,STATUS
info@innovamec.it,Null,Null,Innovamec,+390461753399,SIC-ID-F6C911BCC462,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@spumante-sanmichael.it,Null,Null,San Michael,+393339300321,SIC-ID-C3F4E9A3D760,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
ilgufo.marcobertoli@gmail.com,Null,Null,Il Gufo,+393493959063,SIC-ID-0F5E9076302B,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@birrificiobionoc.com,Null,Null,Birrificio Bionoc,+393296086570,SIC-ID-D12D10566D12,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@raichfenster.it,Null,Null,Raich Fenster,+390473649015,SIC-ID-ACE6A986D88A,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@elektro-innerhofer.it,Null,Null,Elektro Innerhofer,+390473650152,SIC-ID-44EE8F3E2345,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@zischg.info,Null,Null,Masstischlerei Zischg,+390473616440,SIC-ID-FEA289F93584,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@rottensteiner.wine,Null,Null,Rottensteiner Tenuta,+390471282015,SIC-ID-E96AF5F0E509,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@zenleser.it,Null,Null,Zenleser Günther,+390471262496,SIC-ID-D4AA6D53A991,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
cardonati2k@gmail.com,Null,Null,Elettro 2000,,SIC-ID-3E86B1EF06A1,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@cobelli.it,Null,Null,Eredi Di Cobelli Aldo,,SIC-ID-772BB12C8649,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
fullcolorsas@gmail.com,Null,Null,Full Color,+390461763777,SIC-ID-9588CDB2E625,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
aluvals@virgilio.it,Null,Null,Aluvals,+390461782088,SIC-ID-740EF4A57152,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@zirkotech.com,Null,Null,Zirkotech,+390461780198,SIC-ID-7E7783DF663D,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@lottovalsuganasapori.it,Null,Null,Lotto,+390461762446,SIC-ID-FB2246B7F2D9,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@evotech-rc.it,Null,Null,Evotech,+390461780184,SIC-ID-1E62A29B15AB,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@putzerbrixen.it,Null,Null,Tischlerei Putzer,+390472832044,SIC-ID-27EEA7A086FF,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@masoalto.com,Null,Null,Maso Alto,,SIC-ID-236AD44C815E,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@ahrntaler-kunstschmiede.com,Null,Null,Ahrntaler Kunstschmiede,+390474671282,SIC-ID-710DB47C2DE0,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
saegewerk.oberhollenzer@rolmail.net,Null,Null,Sägewerk Oberhollenzer,+390474671201,SIC-ID-02C5546EE241,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
andy.geier@rolmail.net,Null,Null,Andy Geier,+390473490013,SIC-ID-B31AECCFB2EF,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
linfa_legno@hotmail.com,Null,Null,Linfa Legno,+393421776707,SIC-ID-A7CDA54227EB,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@lattoneriecagol.it,Null,Null,Lattonerie Cagol,+390461942375,SIC-ID-7DB4B079D615,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@fotograficabartoli.it,Null,Null,Bartoli,+390464591652,SIC-ID-31D8BC1633D7,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
prugger.candidus@dnet.it,Null,Null,Candidus Prugger,+390472834530,SIC-ID-C2F71EEE768C,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@technoworldservices.com,Null,Null,Technoworld Services,+3904711815428,SIC-ID-D2E89B6B8557,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@klauslentsch.eu,Null,Null,Weingut Tenuta Klaus Lentsch,+390471967263,SIC-ID-5FDF31547957,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@birrificiorethia.it,Null,Null,Birrificio Rethia,+390461340182,SIC-ID-0EFFCDF675B8,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@antonius-bier.com,Null,Null,Antonius Bier,+3904711923528,SIC-ID-12022B3DE210,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@odorizzimeccanica.it,Null,Null,Odorizzi Meccanica,+390463451626,SIC-ID-04C8A477D99B,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@gruberlandmaschinen.com,Null,Null,Landmaschinen Gruber,+390473561412,SIC-ID-46E43452724C,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@zublasing.com,Null,Null,Schuhwerkstatt,+393357375081,SIC-ID-23CEE532D07D,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
marco.smimpianti@gmail.com,Null,Null,Sm Impianti Elettrici,+393385906825,SIC-ID-9289BFFE7E04,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@pisettacostruzioni.it,Null,Null,Pisetta Costruzioni,+390461945538,SIC-ID-BC5F0A5B22C1,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@iiet.biz,Null,Null,I.i.e.t.,+390461945708,SIC-ID-51E8FB8A8CBA,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
menestrina.mauro@alice.it,Null,Null,Menestrina,+390461945157,SIC-ID-15D8A513D957,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@pregler.it,Null,Null,Pregler,+390473565396,SIC-ID-967F5C328D65,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@glasidee.it,Null,Null,Glasidee,+390473561357,SIC-ID-210EEBFF6282,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
erichvassanelli@virgilio.it,Null,Null,Hydrauliker Vassanelli,+390473561108,SIC-ID-117840E02AC2,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@deltabau.it,Null,Null,Delta Bau,+390473564084,SIC-ID-323C2AB38715,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@romanbreitenberger.it,Null,Null,Breitenberger Roman,+390473556000,SIC-ID-18AC4ABA6ED3,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
maiart@alice.it,Null,Null,Tischlerei Mairhofer,+393331303299,SIC-ID-8B71465B50DB,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@illmer.it,Null,Null,Karl Illmer Landmaschinen,+390473561271,SIC-ID-20C8D2FA2478,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
merano@internorm.com,Null,Null,Internorm,+390473491870,SIC-ID-D610E46F68B9,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@steinmetz-hoellrigl.it,Null,Null,Höllrigl,+390473561496,SIC-ID-1F0DC3EE6382,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@steiner.sprayers.bz,Null,Null,Steiner,+390473561291,SIC-ID-55C03FA3E8D5,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
fotoladele@gmail.com,Null,Null,Fotoladele,+390473604739,SIC-ID-1BED8C249215,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
apicolturangelica@gmail.com,Null,Null,Apicoltura Angelica,,SIC-ID-D1DE8060763D,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
florianfischnaller@brennercom.net,Null,Null,Tischlerei Florian Fischnaller,+393289693091,SIC-ID-9398C53E8164,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@cartopack.it,Null,Null,Cartopack S.r.l.,+390461757001,SIC-ID-6F69FD604DC6,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@bertolinsrl.it,Null,Null,Bertolin Imballaggi,+390461752333,SIC-ID-8311570EF649,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
aste.tiziana@gmail.com,Null,Null,Kilim,+390464438328+39046443582,SIC-ID-19BF6683BD1D,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@ivoiuliano.it,Null,Null,Ivo Iuliano Liutaio,,SIC-ID-60AD14F072D2,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@amaliapernter.at,Null,Null,Amalia Pernter 1896,+393392169953,SIC-ID-89D6AEC28338,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@torneria-pezzi.com,Null,Null,Torneria Pezzi Srl,+390461658924,SIC-ID-77E173AD0898,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@applebloodcider.com,Null,Null,Apple Blood,,SIC-ID-7E9632B29BEE,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@suedtirol-solar.com,Null,Null,Südtirol Solar,+390473550040,SIC-ID-236F16C591B6,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@nalsmargreid.com,Null,Null,Nals Margreid Enoteca 1764,+390471678626,SIC-ID-CF82A15E1185,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@sintelux.it,Null,Null,Sintelux,+390464552571,SIC-ID-DED081795367,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@gastrentino.it,Null,Null,Gastecnica,+390461932202,SIC-ID-21DCC24442A0,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@masoapicoltore.it,Null,Null,Maso Dell'apicoltore,+393457158066,SIC-ID-18E8110C9307,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@elettricis.it,Null,Null,L'elettricis,+393347036364,SIC-ID-26A9A1541E1E,25,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
arduinigiovanna@libero.it,Null,Null,Lavanderia Da Giovanna,+393332445160,SIC-ID-8995815CE1C8,96,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
federicobrongo@libero.it,Null,Null,Sailor Fred Tattoo Studio,+393291236631,SIC-ID-B94E85B4D0B2,96,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
riccardo@massaggitantraroma.net,Null,Null,Massaggi Tantra Roma,+393317488139,SIC-ID-7A9A7FB7EF43,96,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
dhaka.noakhali@yahoo.com,Null,Null,New Market,+393285954005,SIC-ID-77C55BD05A30,96,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@esteticafrancy.com,Null,Null,Francy's Sun & Beauty,+390676966038,SIC-ID-552920A0ECF6,96,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
extensionbrasiliane@hotmail.com,Null,Null,Hair Extension Brasiliane,+393271190460,SIC-ID-C9A9B5118457,96,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
isosia@libero.it,Null,Null,I Sosia,+39067674128,SIC-ID-6FABEBA5AFB2,96,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@abdr.it,Null,Null,Abdr Architetti Associati,+390657250457,SIC-ID-F5CD750EEAFB,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@cafbracciano.com,Null,Null,C&c Services Caf Bracciano,+390699805708,SIC-ID-5AA1FD22C6B9,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@maxdp.net,Null,Null,Personal Servizi Servizi - Caf - Patronato,+390664731233,SIC-ID-91DDB96B7607,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
giorgiomazzoli@vintieassociati.com,Null,Null,Avv. Giorgio Maria Mazzoli,,SIC-ID-309B1EB3404D,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
studiolegalecicione@gmail.com,Null,Null,Studio Legale Cicione Erik,+393475133243,SIC-ID-7B53F006839E,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
studio@lorenzoni.org,Null,Null,Studio Legale Lorenzoni,+39064888131,SIC-ID-1FFB2F40E502,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
stlegaleandreoni@gmail.com,Null,Null,Studio Legale Andreoni&serreti,+39068841724,SIC-ID-7231770CA5B1,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
mario@sabatino.pro,Null,Null,Studio Legale Avv. Mario Sabatino,,SIC-ID-233BEB8D7C6B,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@equiwatt.it,Null,Null,Equiwatt,+390692948079,SIC-ID-94A72CC585D6,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@cafcecchignola.it,Null,Null,Infowebstore,+393476584370,SIC-ID-C61C54348E03,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@ergoproject.it,Null,Null,Ergo Project,+390692915789,SIC-ID-6A64DADD98D8,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@studiolegalebonannomurolo.it,Null,Null,Avvocato Gianmaria Vito Livio Bonanno-avvocato Laura Murolo-studio Legale Bonanno-murolo,,SIC-ID-D695FA9FE98C,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
cafostia@gmail.com,Null,Null,Caf Italia,+390656037168,SIC-ID-1152503EF606,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
remigiomarini60@gmail.com,Null,Null,Studio Geometra Marini,,SIC-ID-192EFC38F52F,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@nextdomus.it,Null,Null,Next Domus,+390672630077,SIC-ID-033982F6A3A0,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
celesteservizi25@gmail.com,Null,Null,Celeste Servizi,+393445726002,SIC-ID-3E5514FBA49C,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@clickservizi.com,Null,Null,Caf Patronato Labor,+393913231406,SIC-ID-D31B22DA7A0F,69,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@eurgym.it,Null,Null,Eur Gym Center,+39065916446,SIC-ID-02CA0CBCF1E1,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@genazzanotenniscamp.it,Null,Null,C.t. La Signoretta,+39069578891,SIC-ID-087A9047CF01,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
aloespa.roma@gmail.com,Null,Null,Centro Benessere Aloe Spa,+39065084497,SIC-ID-3DD136A6B73B,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
palestrasabazia@gmail.com,Null,Null,A.s.d. Be First,+39069994150,SIC-ID-9D2CD4E6B239,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
palestrabodyland@libero.it,Null,Null,Palestra Bodyland,+390676964784,SIC-ID-3685F2A5722C,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
infovertigini@gmail.com,Null,Null,Vertigini Climbing Aprilia,,SIC-ID-41AEC214475D,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
derossifitness@gmail.com,Null,Null,De Rossi Fitness & Wellness,+39067811209,SIC-ID-BD549CB2E6F2,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@piscinapasseroni.it,Null,Null,Passeroni,+39065667660,SIC-ID-EF51AE7FDBAE,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
crisalideroma@libero.it,Null,Null,La Crisalide,+390671588107,SIC-ID-19CB646E57FF,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
indomitaboxe@gmail.com,Null,Null,Indomita Boxe,+39064874369,SIC-ID-E0D3677A7E18,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
ildepositosd@gmail.com,Null,Null,Il Deposito Studio Danza,+393938771815,SIC-ID-A4677A76FF23,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@romaswimfitness.com,Null,Null,Roma Swim&fitness,+39067612562,SIC-ID-6B158E40569F,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@numidiosport.it,Null,Null,Numidio Sporting Club,+390676967391,SIC-ID-8E03F5DF0A03,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@asdjudofrascati.it,Null,Null,Tusculum Sport Center,+39069424142,SIC-ID-957E3DD0698D,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@wellnesstown.org,Null,Null,Wellness Town,+39065139056,SIC-ID-7540E1BFEFDE,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
synergymcancun@gmail.com,Null,Null,Synergym Cancun,+393938564229,SIC-ID-38171F899859,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
anguillaranuoto@gmail.com,Null,Null,Asd Anguillara Nuoto,+39069995391,SIC-ID-2919CDC750EA,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
luigi.rossini@gmail.com,Null,Null,Centro Difesa E Sport,,SIC-ID-754C937CFBDD,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
monkeylabaerialstudio@gmail.com,Null,Null,Monkey Lab,+393351330146,SIC-ID-4D3F5EDB8ECB,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@relevedanza.it,Null,Null,Relevé Danza,+393465005253,SIC-ID-3CB523FBB4D4,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
centroaerosport.csp@aeronautica.difesa.it,Null,Null,​centro Sportivo Aeronautica Militare,+390699887601,SIC-ID-D7C44727130C,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@molinariartcenter.it,Null,Null,Molinari Art Center,+39065574685,SIC-ID-CF34F9319C08,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
namastepercorsiolistici@gmail.com,Null,Null,Studio Olistico Namasté,+393275461238,SIC-ID-34A4FC626439,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@conceptlabroma.it,Null,Null,Centro Danza Concept Lab,+393890559240,SIC-ID-BB5835EF5E49,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
lapalestra2007@hotmail.it,Null,Null,A.s.d La Palestra,+390645470599,SIC-ID-21D6203DD68B,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@alfafit.it,Null,Null,Alfa Fit,+39069985301,SIC-ID-EFBC8D958A07,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@crossfit774.com,Null,Null,Crossfit774,+393349307876,SIC-ID-D02958BEDAD2,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@crossfitfrascati.it,Null,Null,Crossfit Frascati,+39069426084,SIC-ID-063A80A9E604,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@danz-e.it,Null,Null,Danz'è,+390672972285,SIC-ID-2AF5B8E6520E,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
asdsaviopadel@gmail.com,Null,Null,Acquedotto Padel Club,+39062306479,SIC-ID-4BB872555C2B,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@rockit-arrampicataroma.it,Null,Null,Rock It Climbing Roma,+393805869948,SIC-ID-F9C9DAC90603,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
asdoldstylegym@gmail.com,Null,Null,Old Style Gym,+393661399614,SIC-ID-324BE88E08AA,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@cityfitnessroma.it,Null,Null,City Fitness,+39062286015,SIC-ID-8BF4D48F0B0C,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
c.yogadharma@tiscali.it,Null,Null,Yogadharma,+393477681424,SIC-ID-F0E47B980486,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@racingnuoto.it,Null,Null,Racing Nuoto E Fitness,,SIC-ID-0D7164B87BB6,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
officinadinamica23@gmail.com,Null,Null,Officina Dinamica,+39065756956,SIC-ID-F7FA7FF436A2,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@musclestreetgym.com,Null,Null,Muscle Street Gym,+390672672187,SIC-ID-67D326E514C6,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@freetime.org,Null,Null,Freetime Sporting Club,+39066535901,SIC-ID-F8841EF4DB99,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@ginnasticaeur.it,Null,Null,Ginnastica Eur,+390687601165+39392958,SIC-ID-AEA93790126C,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@palestrafashion.it,Null,Null,Fashion Wellness Club,+390637516686,SIC-ID-2FE3DA4E4274,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@sportingclubpanda.it,Null,Null,Sporting Club Panda,+39068274201,SIC-ID-9AF1177B3324,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
palalottomatica@forumnet.it,Null,Null,Palazzo Dello Sport,+3906540901,SIC-ID-F5F21A52EDE6,93,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@fresiaviaggi.it,Null,Null,Fresia Viaggi,+39069968224,SIC-ID-DEFF2533B999,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@sciamlab.com,Null,Null,Sciamlab Ai Fab,+390692927873,SIC-ID-AD5BE8BFD529,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@namex.it,Null,Null,Namex,+390644486586,SIC-ID-C53A114D96B2,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@hpeurope.it,Null,Null,Heli Protection Europe Srl - Training Center,,SIC-ID-E6A4E5FD48CD,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@ghaleb.it,Null,Null,Davide Ghaleb Editore,,SIC-ID-2AAEE3DE0D49,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
abitaresrlrm@gmail.com,Null,Null,Abitare S.r.l.,+39066556143,SIC-ID-F8554ED26BB0,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@lventuregroup.com,Null,Null,Zest,+390645473124,SIC-ID-1978C7CD162C,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@creditamediazione.it,Null,Null,Credita - Mediazione Creditizia,,SIC-ID-B6252B7C3994,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@tiberadv.com,Null,Null,Tiberadv,+39348780201,SIC-ID-AFB49787D022,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@studiorinnovabili.it,Null,Null,Studio Rinnovabili,+39068079555,SIC-ID-003985BBA2B1,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@wepa.eu,Null,Null,Wepa,+3907761650700,SIC-ID-ADA4852D16E9,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
puliziedpaservice@gmail.com,Null,Null,Sanificazione Ozono Roma,+39067233092,SIC-ID-AA56F292DA55,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@cavedibasalto.com,Null,Null,Cave Di Basalto S.r.l.,+393899917762,SIC-ID-D1C029DE77F7,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@ideacittacompany.it,Null,Null,Idea Città Company,+390665670325,SIC-ID-BE287100C60C,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
cpi.palestrina@provincia.roma.it,Null,Null,Centro Per L'impiego,,SIC-ID-45C9C3FB4507,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@edilingcostruzionisrl.it,Null,Null,Ediling Costruzioni Srl,+393287620844,SIC-ID-DA1A03BFAD1E,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
raicom@rai.it,Null,Null,Rai Com S.p.a.,,SIC-ID-8EFBA095C161,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
rm357@delegazioni.aci.it,Null,Null,Delegazione Aci Roma 357,+3906296020,SIC-ID-0FA3141E2412,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@acianguillara.it,Null,Null,Delegazione Aci Anguillara Sabazia,+390699900082,SIC-ID-FAC90E54B0D5,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
bracciano@tekneko.com,Null,Null,Tekneko,+39800362650,SIC-ID-8E799D51A347,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@fresco-pulito.it,Null,Null,Fresco Pulito,+390773697758,SIC-ID-1F54297890FE,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@bip-group.com,Null,Null,Bip Group,+39024541521,SIC-ID-9B6393083CB0,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@studiobrillante.it,Null,Null,Studio Brillante,+393935485088,SIC-ID-73394BE29BD3,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
filmauro@filmauro.it,Null,Null,Filmauro S.r.l.,+3906699581,SIC-ID-51D7A9C470FF,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
wsense@wsense.it,Null,Null,Wsense,+3906164162049,SIC-ID-D1B0C206D37F,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
info@nuvoledaromiduepuntozero.it,Null,Null,Nuvole D’aromi 2.0 Sigarette Elettroniche,,SIC-ID-E8087DC58E88,82,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
velletri@inlingua.it,Null,Null,Inlingua Velletri,+39069638280,SIC-ID-5699F1A07B41,85,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
oxfordenglishcentre@alice.it,Null,Null,Oxford English Centre,+390775853140,SIC-ID-6AF77DA3A0D9,85,,SICUREZZA,0,PROMO_SETTEMBRE_VIP,ATTIVO
